id,countryid,recorddate,cases,deaths
12080,262,2020-03-03,0,2
12081,262,2020-03-02,0,3
12082,262,2020-03-01,0,0
12083,262,2020-02-29,0,0
12084,262,2020-02-28,0,0
12085,262,2020-02-27,0,0
12086,262,2020-02-26,0,0
12087,262,2020-02-25,0,0
12088,262,2020-02-24,0,0
12089,262,2020-02-23,0,0
12090,262,2020-02-22,0,0
12091,262,2020-02-21,0,0
12092,262,2020-02-20,0,0
12093,262,2020-02-19,0,0
12094,262,2020-02-18,0,0
12095,262,2020-02-17,0,0
12096,262,2020-02-16,0,0
12097,262,2020-02-15,0,0
12098,262,2020-02-14,0,0
12099,262,2020-02-13,0,0
12100,262,2020-02-12,0,0
12101,262,2020-02-11,0,0
12102,262,2020-02-10,0,0
12103,262,2020-02-09,0,0
12104,262,2020-02-08,0,0
12105,262,2020-02-07,0,0
12106,262,2020-02-06,0,0
12107,262,2020-02-05,0,0
12108,262,2020-02-04,0,0
12109,262,2020-02-03,0,0
12110,262,2020-02-02,0,0
12111,262,2020-02-01,0,0
12112,262,2020-01-31,0,0
12113,262,2020-01-30,0,0
12114,262,2020-01-29,0,0
12115,262,2020-01-28,0,0
12116,262,2020-01-27,0,0
12117,262,2020-01-26,0,0
12118,262,2020-01-25,0,0
12119,262,2020-01-24,0,0
12120,262,2020-01-23,0,0
12121,262,2020-01-22,0,0
12122,262,2020-01-21,0,0
12123,262,2020-01-20,0,0
12124,262,2020-01-19,0,0
12125,262,2020-01-18,0,0
12126,262,2020-01-17,0,0
12127,262,2020-01-16,0,0
12128,262,2020-01-15,0,0
12129,262,2020-01-14,0,0
12130,262,2020-01-13,0,0
12131,262,2020-01-12,0,0
12132,262,2020-01-11,0,0
12133,262,2020-01-10,0,0
12134,262,2020-01-09,0,0
12135,262,2020-01-08,0,0
12136,262,2020-01-07,0,0
12137,262,2020-01-06,0,0
12138,262,2020-01-05,0,0
12139,262,2020-01-04,0,0
12140,262,2020-01-03,0,0
12141,262,2020-01-02,0,0
12142,262,2020-01-01,0,0
12143,262,2019-12-31,0,0
12144,263,2020-06-14,5,87
12145,263,2020-06-13,3,122
12146,263,2020-06-12,2,125
12147,263,2020-06-11,6,131
12148,263,2020-06-10,2,153
12149,263,2020-06-09,2,89
12150,263,2020-06-08,4,138
12151,263,2020-06-07,0,114
12152,263,2020-06-06,3,121
12153,263,2020-06-05,3,149
12154,263,2020-06-04,3,169
12155,263,2020-06-03,0,131
12156,263,2020-06-02,1,145
12157,263,2020-06-01,2,83
12158,263,2020-05-31,0,133
12159,263,2020-05-30,0,1
12160,263,2020-05-29,1,173
12161,263,2020-05-28,1,114
12162,263,2020-05-27,0,248
12163,263,2020-05-26,0,0
12164,263,2020-05-25,4,156
12165,263,2020-05-24,0,116
12166,263,2020-05-23,0,80
12167,263,2020-05-22,2,110
12168,263,2020-05-21,0,104
12169,263,2020-05-20,0,102
12170,263,2020-05-19,1,175
12171,263,2020-05-18,0,0
12172,263,2020-05-17,0,85
12173,263,2020-05-16,10,71
12174,263,2020-05-15,0,56
12175,263,2020-05-14,0,73
12176,263,2020-05-13,6,67
12177,263,2020-05-12,3,78
12178,263,2020-05-11,0,33
12179,263,2020-05-10,2,54
12180,263,2020-05-09,3,40
12181,263,2020-05-08,0,34
12182,263,2020-05-07,2,158
12183,263,2020-05-06,0,21
12184,263,2020-05-05,0,0
12185,263,2020-05-04,1,10
12186,263,2020-05-03,1,70
12187,263,2020-05-02,1,32
12188,263,2020-05-01,0,72
12189,263,2020-04-30,1,9
12190,263,2020-04-29,0,20
12191,263,2020-04-28,2,12
12192,263,2020-04-27,0,17
12193,263,2020-04-26,0,26
12194,263,2020-04-25,3,22
12195,263,2020-04-24,0,17
12196,263,2020-04-23,0,18
12197,263,2020-04-22,0,9
12198,263,2020-04-21,0,18
12199,263,2020-04-20,0,5
12200,263,2020-04-19,0,20
12201,263,2020-04-18,2,20
12202,263,2020-04-17,1,20
12203,263,2020-04-16,1,13
12204,263,2020-04-15,1,19
12205,263,2020-04-14,0,1
12206,263,2020-04-13,0,0
12207,263,2020-04-12,0,11
12208,263,2020-04-11,0,8
12209,263,2020-04-10,0,32
12210,263,2020-04-09,2,3
12211,263,2020-04-08,0,19
12212,263,2020-04-07,0,7
12213,263,2020-04-06,0,0
12214,263,2020-04-05,5,20
12215,263,2020-04-04,2,11
12216,263,2020-04-03,0,0
12217,263,2020-04-02,3,25
12218,263,2020-04-01,0,0
12219,263,2020-03-31,0,17
12220,263,2020-03-30,2,23
12221,263,2020-03-29,2,0
12222,263,2020-03-28,0,4
12223,263,2020-03-27,1,9
12224,263,2020-03-26,0,0
12225,263,2020-03-25,1,19
12226,263,2020-03-24,0,0
12227,263,2020-03-23,1,3
12228,263,2020-03-22,1,9
12229,263,2020-03-21,0,0
12230,263,2020-03-20,0,0
12231,263,2020-03-19,0,11
12232,263,2020-03-18,0,0
12233,263,2020-03-17,0,1
12234,263,2020-03-16,0,0
12235,263,2020-03-15,0,0
12236,263,2020-03-14,0,1
12237,263,2020-03-11,0,1
12238,264,2020-06-14,3,40
12239,264,2020-06-13,1,64
12240,264,2020-06-12,0,19
12241,264,2020-06-11,0,15
12242,264,2020-06-10,0,39
12243,264,2020-06-09,4,14
12244,264,2020-06-08,2,24
12245,264,2020-06-07,1,49
12246,264,2020-06-06,4,64
12247,264,2020-06-05,2,40
12248,264,2020-06-04,0,37
12249,264,2020-06-03,4,35
12250,264,2020-06-02,2,30
12251,264,2020-06-01,3,36
12252,264,2020-05-31,3,40
12253,264,2020-05-30,0,81
12254,264,2020-05-29,3,32
12255,264,2020-05-28,2,52
12256,264,2020-05-27,0,41
12257,264,2020-05-26,1,27
12258,264,2020-05-25,1,71
12259,264,2020-05-24,0,59
12260,264,2020-05-23,0,48
12261,264,2020-05-22,7,65
12262,264,2020-05-21,3,73
12263,264,2020-05-20,3,76
12264,264,2020-05-19,1,41
12265,264,2020-05-18,4,69
12266,264,2020-05-17,5,67
12267,264,2020-05-16,0,78
12268,264,2020-05-15,4,46
12269,264,2020-05-14,6,76
12270,264,2020-05-13,4,78
12271,264,2020-05-12,5,84
12272,264,2020-05-11,3,110
12273,264,2020-05-10,4,101
12274,264,2020-05-09,6,135
12275,264,2020-05-08,6,100
12276,264,2020-05-07,3,162
12277,264,2020-05-06,7,151
12278,264,2020-05-05,9,147
12279,264,2020-05-04,8,116
12280,264,2020-05-03,11,96
12281,264,2020-05-02,10,153
12282,264,2020-05-01,9,150
12283,264,2020-04-30,9,157
12284,264,2020-04-29,7,153
12285,264,2020-04-28,5,123
12286,264,2020-04-27,4,130
12287,264,2020-04-26,15,235
12288,264,2020-04-25,9,137
12289,264,2020-04-24,10,161
12290,264,2020-04-23,14,217
12291,264,2020-04-22,6,180
12292,264,2020-04-21,9,131
12293,264,2020-04-20,9,142
12294,264,2020-04-19,10,169
12295,264,2020-04-18,15,194
12296,264,2020-04-17,12,198
12297,264,2020-04-16,10,170
12298,264,2020-04-15,14,193
12299,264,2020-04-14,12,144
12300,264,2020-04-13,13,178
12301,264,2020-04-12,13,177
12302,264,2020-04-11,10,184
12303,264,2020-04-10,19,233
12304,264,2020-04-09,15,331
12305,264,2020-04-08,16,390
12306,264,2020-04-07,8,312
12307,264,2020-04-06,18,292
12308,264,2020-04-05,22,320
12309,264,2020-04-04,16,371
12310,264,2020-04-03,19,279
12311,264,2020-04-02,14,247
12312,264,2020-04-01,13,283
12313,264,2020-03-31,5,182
12314,264,2020-03-30,7,194
12315,264,2020-03-29,13,155
12316,264,2020-03-28,11,169
12317,264,2020-03-27,7,153
12318,264,2020-03-26,2,133
12319,264,2020-03-25,8,131
12320,264,2020-03-24,11,65
12321,264,2020-03-23,0,69
12322,264,2020-03-22,4,71
12323,264,2020-03-21,3,104
12324,264,2020-03-20,2,36
12325,264,2020-03-19,0,91
12326,264,2020-03-18,3,92
12327,264,2020-03-17,0,57
12328,264,2020-03-16,1,48
12329,264,2020-03-15,0,23
12330,264,2020-03-14,0,128
12331,264,2020-03-13,0,160
12332,264,2020-03-12,0,252
12333,264,2020-03-11,0,151
12334,264,2020-03-10,0,75
12335,264,2020-03-09,0,7
12336,264,2020-03-08,0,8
12337,264,2020-03-07,0,3
12338,264,2020-03-06,0,10
12339,264,2020-03-05,0,2
12340,264,2020-03-04,0,3
12341,264,2020-03-03,0,1
12342,264,2020-03-02,0,1
12343,264,2020-03-01,0,1
12344,264,2020-02-29,0,1
12345,264,2020-02-28,0,0
12346,264,2020-02-27,0,1
12347,264,2020-02-26,0,0
12348,264,2020-02-25,0,0
12349,264,2020-02-24,0,0
12350,264,2020-02-23,0,0
12351,264,2020-02-22,0,0
12352,264,2020-02-21,0,0
12353,264,2020-02-20,0,0
12354,264,2020-02-19,0,0
12355,264,2020-02-18,0,0
12356,264,2020-02-17,0,0
12357,264,2020-02-16,0,0
12358,264,2020-02-15,0,0
12359,264,2020-02-14,0,0
12360,264,2020-02-13,0,0
12361,264,2020-02-12,0,0
12362,264,2020-02-11,0,0
12363,264,2020-02-10,0,0
12364,264,2020-02-09,0,0
12365,264,2020-02-08,0,0
12366,264,2020-02-07,0,0
12367,264,2020-02-06,0,0
12368,264,2020-02-05,0,0
12369,264,2020-02-04,0,0
12370,264,2020-02-03,0,0
12371,264,2020-02-02,0,0
12372,264,2020-02-01,0,0
12373,264,2020-01-31,0,0
12374,264,2020-01-30,0,0
12375,264,2020-01-29,0,0
12376,264,2020-01-28,0,0
12377,264,2020-01-27,0,0
12378,264,2020-01-26,0,0
12379,264,2020-01-25,0,0
12380,264,2020-01-24,0,0
12381,264,2020-01-23,0,0
12382,264,2020-01-22,0,0
12383,264,2020-01-21,0,0
12384,264,2020-01-20,0,0
12385,264,2020-01-19,0,0
12386,264,2020-01-18,0,0
12387,264,2020-01-17,0,0
12388,264,2020-01-16,0,0
12389,264,2020-01-15,0,0
12390,264,2020-01-14,0,0
12391,264,2020-01-13,0,0
12392,264,2020-01-12,0,0
12393,264,2020-01-11,0,0
12394,264,2020-01-10,0,0
12395,264,2020-01-09,0,0
12396,264,2020-01-08,0,0
12397,264,2020-01-07,0,0
12398,264,2020-01-06,0,0
12399,264,2020-01-05,0,0
12400,264,2020-01-04,0,0
12401,264,2020-01-03,0,0
12402,264,2020-01-02,0,0
12403,264,2020-01-01,0,0
12404,264,2019-12-31,0,0
12405,265,2020-06-14,3,8
12406,265,2020-06-13,1,43
12407,265,2020-06-12,3,25
12408,265,2020-06-11,0,42
12409,265,2020-06-10,3,53
12410,265,2020-06-09,3,71
12411,265,2020-06-08,2,38
12412,265,2020-06-07,0,46
12413,265,2020-06-06,0,69
12414,265,2020-06-05,0,119
12415,265,2020-06-04,1,156
12416,265,2020-06-03,1,210
12417,265,2020-06-02,0,215
12418,265,2020-06-01,2,160
12419,265,2020-05-31,2,280
12420,265,2020-05-30,0,0
12421,265,2020-05-29,2,217
12422,265,2020-05-28,4,229
12423,265,2020-05-27,0,0
12424,265,2020-05-26,4,198
12425,265,2020-05-25,0,0
12426,265,2020-05-24,0,0
12427,265,2020-05-23,0,223
12428,265,2020-05-22,1,219
12429,265,2020-05-21,2,310
12430,265,2020-05-20,0,0
12431,265,2020-05-19,3,117
12432,265,2020-05-18,0,70
12433,265,2020-05-17,0,22
12434,265,2020-05-16,1,25
12435,265,2020-05-15,0,16
12436,265,2020-05-14,0,12
12437,265,2020-05-13,0,29
12438,265,2020-05-12,0,17
12439,265,2020-05-11,0,21
12440,265,2020-05-10,0,54
12441,265,2020-05-09,0,2
12442,265,2020-05-08,0,13
12443,265,2020-05-07,1,0
12444,265,2020-05-06,0,4
12445,265,2020-05-05,0,4
12446,265,2020-05-04,0,0
12447,265,2020-05-03,0,15
12448,265,2020-05-02,0,8
12449,265,2020-05-01,0,12
12450,265,2020-04-30,0,5
12451,265,2020-04-29,0,37
12452,265,2020-04-28,0,12
12453,265,2020-04-27,0,15
12454,265,2020-04-26,0,9
12455,265,2020-04-25,0,13
12456,265,2020-04-24,0,12
12457,265,2020-04-23,0,29
12458,265,2020-04-22,0,99
12459,265,2020-04-21,0,0
12460,265,2020-04-20,0,114
12461,265,2020-04-19,0,0
12462,265,2020-04-18,0,141
12463,265,2020-04-17,0,156
12464,265,2020-04-16,0,72
12465,265,2020-04-15,0,65
12466,265,2020-04-14,0,84
12467,265,2020-04-13,0,27
12468,265,2020-04-12,1,37
12469,265,2020-04-11,0,10
12470,265,2020-04-10,1,5
12471,265,2020-04-09,0,14
12472,265,2020-04-08,0,31
12473,265,2020-04-07,0,31
12474,265,2020-04-06,0,8
12475,265,2020-04-05,0,10
12476,265,2020-04-04,0,0
12477,265,2020-04-03,0,7
12478,265,2020-04-02,0,3
12479,265,2020-04-01,0,5
12480,265,2020-03-31,0,7
12481,265,2020-03-30,0,4
12482,265,2020-03-29,0,2
12483,265,2020-03-28,0,1
12484,265,2020-03-27,0,0
12485,265,2020-03-26,0,9
12486,265,2020-03-25,0,0
12487,265,2020-03-24,0,2
12488,265,2020-03-23,0,0
12489,265,2020-03-22,0,0
12490,265,2020-03-21,0,0
12491,265,2020-03-20,0,0
12492,265,2020-03-19,0,1
12493,266,2020-06-14,0,0
12494,266,2020-06-13,0,0
12495,266,2020-06-12,0,0
12496,266,2020-06-11,0,0
12497,266,2020-06-10,0,0
12498,266,2020-06-09,0,0
12499,266,2020-06-08,0,0
12500,266,2020-06-07,0,0
12501,266,2020-06-06,0,0
12502,266,2020-06-05,0,0
12503,266,2020-06-04,0,0
12504,266,2020-06-03,0,0
12505,266,2020-06-02,0,2
12506,266,2020-06-01,0,0
12507,266,2020-05-31,0,0
12508,266,2020-05-30,0,0
12509,266,2020-05-29,0,0
12510,266,2020-05-28,0,0
12511,266,2020-05-27,0,0
12512,266,2020-05-26,0,0
12513,266,2020-05-25,0,0
12514,266,2020-05-24,0,0
12515,266,2020-05-23,0,0
12516,266,2020-05-22,0,0
12517,266,2020-05-21,0,0
12518,266,2020-05-20,0,0
12519,266,2020-05-19,0,0
12520,266,2020-05-18,0,0
12521,266,2020-05-17,0,0
12522,266,2020-05-16,0,0
12523,266,2020-05-15,0,0
12524,266,2020-05-14,0,0
12525,266,2020-05-13,0,0
12526,266,2020-05-12,0,0
12527,266,2020-05-11,0,0
12528,266,2020-05-10,0,0
12529,266,2020-05-09,0,0
12530,266,2020-05-08,0,0
12531,266,2020-05-07,0,0
12532,266,2020-05-06,0,0
12533,266,2020-05-05,0,0
12534,266,2020-05-04,0,0
12535,266,2020-05-03,0,0
12536,266,2020-05-02,0,0
12537,266,2020-05-01,0,0
12538,266,2020-04-30,0,0
12539,266,2020-04-29,0,0
12540,266,2020-04-28,0,0
12541,266,2020-04-27,0,0
12542,266,2020-04-26,0,0
12543,266,2020-04-25,0,0
12544,266,2020-04-24,0,0
12545,266,2020-04-23,0,0
12546,266,2020-04-22,0,0
12547,266,2020-04-21,0,0
12548,266,2020-04-20,0,0
12549,266,2020-04-19,0,0
12550,266,2020-04-18,0,0
12551,266,2020-04-17,0,0
12552,266,2020-04-16,0,0
12553,266,2020-04-15,0,0
12554,266,2020-04-14,0,0
12555,266,2020-04-13,0,0
12556,266,2020-04-12,0,0
12557,266,2020-04-11,0,0
12558,266,2020-04-10,0,1
12559,266,2020-04-09,0,0
12560,266,2020-04-08,0,0
12561,266,2020-04-07,0,1
12562,266,2020-04-06,0,0
12563,266,2020-04-05,0,0
12564,266,2020-04-04,0,2
12565,266,2020-04-03,0,0
12566,266,2020-04-02,0,1
12567,266,2020-04-01,0,0
12568,266,2020-03-31,0,0
12569,266,2020-03-30,0,0
12570,266,2020-03-29,0,0
12571,266,2020-03-28,0,0
12572,266,2020-03-27,0,4
12573,266,2020-03-26,0,5
12574,266,2020-03-25,0,1
12575,266,2020-03-24,0,0
12576,266,2020-03-23,0,1
12577,267,2020-06-14,9,564
12578,267,2020-06-13,7,571
12579,267,2020-06-12,11,629
12580,267,2020-06-11,6,393
12581,267,2020-06-10,5,289
12582,267,2020-06-09,1,526
12583,267,2020-06-08,2,405
12584,267,2020-06-07,11,487
12585,267,2020-06-06,5,389
12586,267,2020-06-05,4,279
12587,267,2020-06-04,1,288
12588,267,2020-06-03,13,180
12589,267,2020-06-02,0,287
12590,267,2020-06-01,4,377
12591,267,2020-05-31,10,377
12592,267,2020-05-30,3,463
12593,267,2020-05-29,11,345
12594,267,2020-05-28,6,459
12595,267,2020-05-27,8,191
12596,267,2020-05-26,2,651
12597,267,2020-05-25,0,0
12598,267,2020-05-24,2,433
12599,267,2020-05-23,8,332
12600,267,2020-05-22,2,180
12601,267,2020-05-21,5,254
12602,267,2020-05-20,7,498
12603,267,2020-05-19,6,411
12604,267,2020-05-18,4,421
12605,267,2020-05-17,0,154
12606,267,2020-05-16,2,419
12607,267,2020-05-15,13,124
12608,267,2020-05-14,7,296
12609,267,2020-05-13,9,266
12610,267,2020-05-12,5,287
12611,267,2020-05-11,3,465
12612,267,2020-05-10,5,506
12613,267,2020-05-09,7,281
12614,267,2020-05-08,11,288
12615,267,2020-05-07,8,327
12616,267,2020-05-06,8,245
12617,267,2020-05-05,13,281
12618,267,2020-05-04,7,376
12619,267,2020-05-03,13,290
12620,267,2020-05-02,12,316
12621,267,2020-05-01,8,320
12622,267,2020-04-30,7,236
12623,267,2020-04-29,8,281
12624,267,2020-04-28,0,0
12625,267,2020-04-27,5,209
12626,267,2020-04-26,6,177
12627,267,2020-04-25,2,206
12628,267,2020-04-24,5,243
12629,267,2020-04-23,15,256
12630,267,2020-04-22,10,80
12631,267,2020-04-21,9,284
12632,267,2020-04-20,9,345
12633,267,2020-04-19,17,209
12634,267,2020-04-18,4,371
12635,267,2020-04-17,7,141
12636,267,2020-04-16,6,328
12637,267,2020-04-15,6,119
12638,267,2020-04-14,4,200
12639,267,2020-04-13,38,208
12640,267,2020-04-12,9,139
12641,267,2020-04-11,8,271
12642,267,2020-04-10,10,238
12643,267,2020-04-09,10,155
12644,267,2020-04-08,12,128
12645,267,2020-04-07,4,83
12646,267,2020-04-06,5,167
12647,267,2020-04-05,9,90
12648,267,2020-04-04,8,108
12649,267,2020-04-03,3,96
12650,267,2020-04-02,6,175
12651,267,2020-04-01,9,208
12652,267,2020-03-31,3,42
12653,267,2020-03-30,11,140
12654,267,2020-03-29,8,138
12655,267,2020-03-28,10,93
12656,267,2020-03-27,0,96
12657,267,2020-03-26,4,80
12658,267,2020-03-25,3,67
12659,267,2020-03-24,0,43
12660,267,2020-03-23,0,90
12661,267,2020-03-22,1,78
12662,267,2020-03-21,2,13
12663,267,2020-03-20,0,0
12664,267,2020-03-19,0,10
12665,267,2020-03-18,0,0
12666,267,2020-03-17,0,0
12667,267,2020-03-16,0,0
12668,267,2020-03-15,0,0
12669,267,2020-03-14,0,6
12670,267,2020-03-10,0,3
12671,267,2020-03-07,0,1
12672,267,2020-03-02,0,1
12673,267,2020-03-01,0,0
12674,267,2020-02-29,0,0
12675,267,2020-02-28,0,0
12676,267,2020-02-27,0,0
12677,267,2020-02-26,0,0
12678,267,2020-02-25,0,0
12679,267,2020-02-24,0,0
12680,267,2020-02-23,0,0
12681,267,2020-02-22,0,0
12682,267,2020-02-21,0,0
12683,267,2020-02-20,0,0
12684,267,2020-02-19,0,0
12685,267,2020-02-18,0,0
12686,267,2020-02-17,0,0
12687,267,2020-02-16,0,0
12688,267,2020-02-15,0,0
12689,267,2020-02-14,0,0
12690,267,2020-02-13,0,0
12691,267,2020-02-12,0,0
12692,267,2020-02-11,0,0
12693,267,2020-02-10,0,0
12694,267,2020-02-09,0,0
12695,267,2020-02-08,0,0
12696,267,2020-02-07,0,0
12697,267,2020-02-06,0,0
12698,267,2020-02-05,0,0
12699,267,2020-02-04,0,0
12700,267,2020-02-03,0,0
12701,267,2020-02-02,0,0
12702,267,2020-02-01,0,0
12703,267,2020-01-31,0,0
12704,267,2020-01-30,0,0
12705,267,2020-01-29,0,0
12706,267,2020-01-28,0,0
12707,267,2020-01-27,0,0
12708,267,2020-01-26,0,0
12709,267,2020-01-25,0,0
12710,267,2020-01-24,0,0
12711,267,2020-01-23,0,0
12712,267,2020-01-22,0,0
12713,267,2020-01-21,0,0
12714,267,2020-01-20,0,0
12715,267,2020-01-19,0,0
12716,267,2020-01-18,0,0
12717,267,2020-01-17,0,0
12718,267,2020-01-16,0,0
12719,267,2020-01-15,0,0
12720,267,2020-01-14,0,0
12721,267,2020-01-13,0,0
12722,267,2020-01-12,0,0
12723,267,2020-01-11,0,0
12724,267,2020-01-10,0,0
12725,267,2020-01-09,0,0
12726,267,2020-01-08,0,0
12727,267,2020-01-07,0,0
12728,267,2020-01-06,0,0
12729,267,2020-01-05,0,0
12730,267,2020-01-04,0,0
12731,267,2020-01-03,0,0
12732,267,2020-01-02,0,0
12733,267,2020-01-01,0,0
12734,267,2019-12-31,0,0
12735,268,2020-06-14,46,578
12736,268,2020-06-13,108,1338
12737,268,2020-06-12,0,0
12738,268,2020-06-11,30,523
12739,268,2020-06-10,48,539
12740,268,2020-06-09,21,258
12741,268,2020-06-08,13,392
12742,268,2020-06-07,74,1153
12743,268,2020-06-06,48,609
12744,268,2020-06-05,0,0
12745,268,2020-06-04,48,552
12746,268,2020-06-03,44,420
12747,268,2020-06-02,36,896
12748,268,2020-06-01,24,527
12749,268,2020-05-31,0,0
12750,268,2020-05-30,21,100
12751,268,2020-05-29,38,368
12752,268,2020-05-28,72,748
12753,268,2020-05-27,0,0
12754,268,2020-05-26,95,599
12755,268,2020-05-25,12,498
12756,268,2020-05-24,40,430
12757,268,2020-05-23,117,522
12758,268,2020-05-22,51,452
12759,268,2020-05-21,49,703
12760,268,2020-05-20,40,569
12761,268,2020-05-19,63,400
12762,268,2020-05-18,48,419
12763,268,2020-05-17,94,1296
12764,268,2020-05-16,256,965
12765,268,2020-05-15,4,16
12766,268,2020-05-14,7,67
12767,268,2020-05-13,182,910
12768,268,2020-05-12,18,-50
12769,268,2020-05-11,410,488
12770,268,2020-05-10,13,253
12771,268,2020-05-09,50,-1480
12772,268,2020-05-08,36,878
12773,268,2020-05-07,49,-2461
12774,268,2020-05-06,0,0
12775,268,2020-05-05,5,2343
12776,268,2020-05-04,193,2074
12777,268,2020-05-03,308,1128
12778,268,2020-05-02,163,1402
12779,268,2020-05-01,17,259
12780,268,2020-04-30,12,417
12781,268,2020-04-29,208,1018
12782,268,2020-04-28,87,521
12783,268,2020-04-27,0,11536
12784,268,2020-04-26,0,0
12785,268,2020-04-25,16,0
12786,268,2020-04-24,23,333
12787,268,2020-04-23,17,452
12788,268,2020-04-22,13,270
12789,268,2020-04-21,33,660
12790,268,2020-04-20,18,446
12791,268,2020-04-19,35,572
12792,268,2020-04-18,18,225
12793,268,2020-04-17,15,367
12794,268,2020-04-16,33,255
12795,268,2020-04-15,0,74
12796,268,2020-04-14,22,63
12797,268,2020-04-13,18,209
12798,268,2020-04-12,18,96
12799,268,2020-04-11,25,2196
12800,268,2020-04-10,30,515
12801,268,2020-04-09,22,455
12802,268,2020-04-08,29,248
12803,268,2020-04-07,11,101
12804,268,2020-04-06,8,181
12805,268,2020-04-05,27,97
12806,268,2020-04-04,25,205
12807,268,2020-04-03,0,405
12808,268,2020-04-02,41,456
12809,268,2020-04-01,17,336
12810,268,2020-03-31,4,76
12811,268,2020-03-30,10,55
12812,268,2020-03-29,7,208
12813,268,2020-03-28,7,224
12814,268,2020-03-27,5,192
12815,268,2020-03-26,2,129
12816,268,2020-03-25,9,101
12817,268,2020-03-24,4,192
12818,268,2020-03-23,7,257
12819,268,2020-03-22,0,106
12820,268,2020-03-21,4,227
12821,268,2020-03-20,0,31
12822,268,2020-03-19,1,57
12823,268,2020-03-18,0,53
12824,268,2020-03-17,0,21
12825,268,2020-03-16,0,9
12826,268,2020-03-15,1,5
12827,268,2020-03-14,1,6
12828,268,2020-03-11,0,2
12829,268,2020-03-10,0,1
12830,268,2020-03-09,0,1
12831,268,2020-03-06,0,3
12832,268,2020-03-05,0,3
12833,268,2020-03-03,0,1
12834,268,2020-03-02,0,5
12835,268,2020-03-01,0,1
12836,268,2020-02-29,0,0
12837,268,2020-02-28,0,0
12838,268,2020-02-27,0,0
12839,268,2020-02-26,0,0
12840,268,2020-02-25,0,0
12841,268,2020-02-24,0,0
12842,268,2020-02-23,0,0
12843,268,2020-02-22,0,0
12844,268,2020-02-21,0,0
12845,268,2020-02-20,0,0
12846,268,2020-02-19,0,0
12847,268,2020-02-18,0,0
12848,268,2020-02-17,0,0
12849,268,2020-02-16,0,0
12850,268,2020-02-15,0,0
12851,268,2020-02-14,0,0
12852,268,2020-02-13,0,0
12853,268,2020-02-12,0,0
12854,268,2020-02-11,0,0
12855,268,2020-02-10,0,0
12856,268,2020-02-09,0,0
12857,268,2020-02-08,0,0
12858,268,2020-02-07,0,0
12859,268,2020-02-06,0,0
12860,268,2020-02-05,0,0
12861,268,2020-02-04,0,0
12862,268,2020-02-03,0,0
12863,268,2020-02-02,0,0
12864,268,2020-02-01,0,0
12865,268,2020-01-31,0,0
12866,268,2020-01-30,0,0
12867,268,2020-01-29,0,0
12868,268,2020-01-28,0,0
12869,268,2020-01-27,0,0
12870,268,2020-01-26,0,0
12871,268,2020-01-25,0,0
12872,268,2020-01-24,0,0
12873,268,2020-01-23,0,0
12874,268,2020-01-22,0,0
12875,268,2020-01-21,0,0
12876,268,2020-01-20,0,0
12877,268,2020-01-19,0,0
12878,268,2020-01-18,0,0
12879,268,2020-01-17,0,0
12880,268,2020-01-16,0,0
12881,268,2020-01-15,0,0
12882,268,2020-01-14,0,0
12883,268,2020-01-13,0,0
12884,268,2020-01-12,0,0
12885,268,2020-01-11,0,0
12886,268,2020-01-10,0,0
12887,268,2020-01-09,0,0
12888,268,2020-01-08,0,0
12889,268,2020-01-07,0,0
12890,268,2020-01-06,0,0
12891,268,2020-01-05,0,0
12892,268,2020-01-04,0,0
12893,268,2020-01-03,0,0
12894,268,2020-01-02,0,0
12895,268,2020-01-01,0,0
12896,268,2019-12-31,0,0
12897,269,2020-06-14,62,1676
12898,269,2020-06-13,45,1578
12899,269,2020-06-12,35,1442
12900,269,2020-06-11,36,1455
12901,269,2020-06-10,35,1385
12902,269,2020-06-09,34,1365
12903,269,2020-06-08,39,1467
12904,269,2020-06-07,32,1497
12905,269,2020-06-06,40,1348
12906,269,2020-06-05,38,1152
12907,269,2020-06-04,36,1079
12908,269,2020-06-03,47,1152
12909,269,2020-06-02,46,1399
12910,269,2020-06-01,46,1536
12911,269,2020-05-31,34,1367
12912,269,2020-05-30,34,1289
12913,269,2020-05-29,29,1127
12914,269,2020-05-28,19,910
12915,269,2020-05-27,14,789
12916,269,2020-05-26,19,702
12917,269,2020-05-25,29,652
12918,269,2020-05-24,28,827
12919,269,2020-05-23,11,783
12920,269,2020-05-22,16,774
12921,269,2020-05-21,21,745
12922,269,2020-05-20,14,720
12923,269,2020-05-19,15,535
12924,269,2020-05-18,18,510
12925,269,2020-05-17,20,491
12926,269,2020-05-16,21,399
12927,269,2020-05-15,15,398
12928,269,2020-05-14,12,338
12929,269,2020-05-13,11,347
12930,269,2020-05-12,8,346
12931,269,2020-05-11,11,436
12932,269,2020-05-10,11,488
12933,269,2020-05-09,21,495
12934,269,2020-05-08,13,393
12935,269,2020-05-07,17,387
12936,269,2020-05-06,16,388
12937,269,2020-05-05,7,348
12938,269,2020-05-04,14,272
12939,269,2020-05-03,9,298
12940,269,2020-05-02,14,358
12941,269,2020-05-01,12,269
12942,269,2020-04-30,21,226
12943,269,2020-04-29,22,260
12944,269,2020-04-28,30,463
12945,269,2020-04-27,0,0
12946,269,2020-04-26,13,227
12947,269,2020-04-25,18,433
12948,269,2020-04-24,12,169
12949,269,2020-04-23,0,0
12950,269,2020-04-22,14,157
